android.provider,java.security.cert,android.view,android.graphics,java.nio.channels,android.util,android.bluetooth,android.gesture,android.service.dreams,java.net,android.widget,java.util.concurrent,android.app,java.sql,android.media,android.os,javax.net.ssl,android.net,android.nfc,android.view.inputmethod,android.media.midi,javax.security.auth,javax.xml.datatype,java.util,android,android.database,android.text.style,android.telephony,android.hardware.fingerprint,android.print,android.graphics.drawable,dalvik.bytecode,android.preference,java.io,android.test.suitebuilder.annotation,android.net.wifi.p2p,java.security,android.renderscript,android.speech.tts,android.security.keystore,android.text,java.nio.charset,java.lang,android.view.accessibility,android.media.audiofx,android.content,android.media.session,android.animation,javax.crypto.spec,java.security.spec,java.lang.reflect,javax.crypto,android.hardware,android.text.method,android.accessibilityservice,android.webkit,android.content.pm,android.telecom,android.service.restrictions,java.util.zip,android.app.backup,android.net.nsd,android.content.res,android.net.wifi.p2p.nsd,javax.xml.transform,android.location,android.service.voice,android.net.wifi,android.view.animation,java.math,android.drm,javax.xml.transform.sax,java.util.logging,android.media.effect,android.graphics.pdf,android.speech,java.text,org.xml.sax.helpers,org.w3c.dom,android.hardware.usb,android.nfc.cardemulation,javax.sql,java.awt.font,android.service.wallpaper,java.security.interfaces,javax.xml.transform.stream,android.media.projection,android.media.browse,java.util.concurrent.locks,android.accounts,java.util.jar,java.security.acl,android.text.format,android.bluetooth.le,android.test,dalvik.annotation,android.app.job,android.opengl,org.json,android.transition,javax.xml.namespace,android.hardware.input,android.hardware.camera2,android.net.http,javax.xml.validation,javax.microedition.khronos.opengles,junit.framework,org.xml.sax,com.android.internal.util,android.service.carrier,android.media.tv,android.inputmethodservice,android.sax,org.w3c.dom.ls,android.security,javax.xml.xpath,org.xml.sax.ext,android.hardware.display,junit.runner,android.graphics.drawable.shapes,java.util.concurrent.atomic,android.view.textservice,dalvik.system,org.apache.http.conn.ssl,android.telephony.cdma,javax.xml.parsers,android.app.usage,java.nio,java.lang.ref,javax.security.auth.callback,javax.net,android.nfc.tech,javax.crypto.interfaces,android.annotation,android.database.sqlite,android.printservice,javax.microedition.khronos.egl,android.net.sip,java.util.prefs,android.os.storage,java.lang.annotation,javax.security.cert,android.system,android.app.assist,android.text.util,java.nio.charset.spi,android.test.mock,android.app.admin,android.service.notification,android.print.pdf,android.telephony.gsm,android.net.rtp,javax.xml.transform.dom,android.service.chooser,java.beans,javax.security.auth.login,android.hardware.camera2.params,org.apache.http.params,android.appwidget,android.test.suitebuilder,java.util.regex,android.service.media,javax.security.auth.x500,android.mtp,javax.xml,org.xmlpull.v1,java.nio.channels.spi,org.apache.http.conn.scheme,android.service.textservice,org.apache.http.conn,org.xmlpull.v1.sax2,mw_name,label
0,0,0,0,0,38,0,0,0,28,0,11,6,0,0,192,0,3,0,0,0,0,0,654,0,74,0,3,0,0,0,0,0,332,0,0,6,0,0,0,4,0,2695,0,0,71,0,0,8,0,5,16,0,0,0,9,5,0,0,47,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,67,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,25e5c8c5c69705e19a6e49e03a46d138f8fedb1a0f82d33363111d688cefbffa,0
0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,0,0,0,1,0,36,0,0,26,0,0,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2645349a4c19c70884cc3a00aa249e69e6fdce424526de7cb0577b2ecfe8585e,0
0,0,0,0,0,17,0,0,0,20,0,0,7,0,0,19,0,2,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,114,0,0,14,0,0,1,0,7,8,0,0,0,4,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26600a9e77ecbd3a5e1b23a830e2780de2cac0d4efb1f49249a322bf17b8fa12,0
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,49,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268677accfe3d9cf1640aad098a80f32b85ad38c25366f1a2c3c9e84885fe11d,0
0,0,869,246,0,231,0,0,0,114,372,38,186,0,52,956,0,46,0,5,0,0,0,1852,0,63,0,2,0,8,29,0,0,2044,0,0,6,0,0,0,32,7,8730,138,0,395,0,2,1,0,55,3,0,3,6,59,19,0,0,0,0,0,132,0,0,2,0,0,50,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,25,0,0,0,0,0,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,26da9c14233bc28d9fc2c14306ad6a5330791bb2561a721910d8334a7de6603b,0
0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,0,0,18,0,0,0,0,366,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26ded09e092449b0ae182665b5f9841392c88d3b2e81c100d55d441e08a99d61,0
0,5,642,51,0,84,0,0,0,96,404,46,28,0,0,22,24,5,0,2,0,0,0,543,0,35,2,6,0,0,143,0,3,109,0,0,11,0,0,0,37,5,2538,38,0,162,0,3,0,0,60,0,0,0,0,15,14,0,0,26,0,0,232,0,0,0,0,3,10,2,0,0,17,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,27,0,0,0,0,0,26e2de87fb1d20bba25ea1e7e40fc6af30b58f3ab3e72be328e6b6ea1e7c19c9,0
0,0,34,76,1,48,0,0,0,38,132,30,111,0,3,59,0,32,0,0,0,0,0,398,0,50,1,18,0,0,2,0,35,160,0,0,10,0,0,0,2,0,1987,0,0,253,0,0,0,0,11,0,0,0,0,13,14,0,0,14,0,0,31,0,0,0,0,0,7,0,0,0,0,0,0,0,25,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,16,0,0,0,0,0,26ed55eae59b75b51e8c2afde8adce08336164025be000d9b7369c902517330d,0
9,5,1792,326,3,388,0,0,0,349,878,203,218,0,82,1122,70,30,0,3,0,0,0,2182,0,80,2,10,0,8,233,0,0,954,0,0,52,0,7,0,99,79,8419,178,0,553,47,11,2,0,102,21,0,4,6,6,29,0,0,19,0,0,412,0,0,0,0,0,81,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,8,32,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,91,0,0,0,0,3,0,65,84,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,27,0,0,0,0,0,271768a4da9f38b95c6bc0a8eeba38437fe82c9f93ea0d460a1f343a4a3b08a2,0
0,0,7,0,0,4,0,0,0,0,4,0,7,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,1,0,102,0,0,54,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27257894b2288e59b46a77766c6b15aa9c6f906b9f9148eb46a407bdb5814d20,0
0,0,7,0,0,1,0,0,0,0,5,0,7,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,67,0,0,55,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272a75277aa9521790eb0473913ff04791fd53b8a91f682f2e997a846128e599,0
0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,160,0,0,3,0,0,0,0,103,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276920b9ba9bcffced7d5970064b82906df56cb52d6170d305fe9485c34b051c,0
0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,5,0,3,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,59,0,0,0,0,0,0,0,0,135,0,0,75,0,0,0,0,10,0,0,0,0,20,4,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775b485756d919945052297289a8d5062fee8c6dd5681f11c368846dd67688b,0
0,0,5,0,0,48,0,0,0,0,21,0,18,0,0,1,0,1,0,0,0,0,0,126,0,0,0,4,0,0,0,0,0,22,0,0,0,0,0,0,0,0,154,0,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,277cf37c483bbaf4b18bebb397a6280c2830c77fe0e793c0f681aebc31a6ef12,0
0,0,3,0,0,2,0,0,0,6,25,0,32,0,0,23,0,10,0,0,0,0,0,74,0,67,0,10,0,0,0,0,0,13,0,0,0,0,0,0,12,0,511,0,0,138,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,278884d51dff7b8951dd01ee21231d9c2d9cce184b40e372e80f420a07724944,0
0,0,13,20,0,1,0,0,0,0,6,0,7,0,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,84,0,0,25,0,0,1,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27d5ed48ed45b5816dd6f18b22a459b0c0ecff4e5b9d77ca716b94b6e515308d,0
9,9,1973,387,0,478,0,0,0,14,1108,42,249,0,97,1290,0,48,0,4,0,0,0,1736,0,92,2,0,3,10,237,0,0,1090,0,0,116,0,7,0,129,0,6202,267,0,706,47,13,4,3,130,30,0,3,10,89,38,0,0,65,0,0,495,0,0,10,0,0,102,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,1,123,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,9,0,0,30,0,0,0,0,32,0,0,0,0,0,280609917353dd94f9d28e5e9c47c6a3b150a7e8865c2211869ad658013b7cca,0
0,0,1013,202,3,454,0,0,0,206,418,130,311,0,56,5722,1,143,0,0,0,0,0,4598,0,183,0,12,0,8,35,0,0,1219,0,0,51,0,0,0,202,7,12736,193,0,905,0,2,3,3,61,6,0,4,6,99,58,0,0,3,0,0,157,0,0,8,0,0,76,20,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,38,0,14,0,0,0,0,71,30,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,4,0,0,63,0,0,0,0,0,0,0,0,0,0,288233154d6ab98087eab0c1dbba493d905c6e9ac205f6f73a85c463ff552674,0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2898f9c26e2a8e1192caeaac1983c8808132ec97f958330b4dc4e33c5aed9156,0
0,0,7,5,0,2,0,0,0,0,8,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,34,0,0,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28ba635801b36ae25eecbd65af0f11f267b8d99fb49a294563a30c8d28f4e415,0
0,0,187,2,0,3,0,0,0,110,92,22,42,0,0,23,27,10,0,0,0,0,0,396,0,99,0,10,0,0,1,0,0,112,0,0,14,0,0,0,5,52,1736,0,0,210,0,10,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,6,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,43,0,0,4,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,28e301e3fc0be0b218fab7d9d2d0e02ad080996416278f482c248d0ec3161045,0
0,0,2,0,0,72,0,0,0,0,22,0,37,0,0,2,0,3,0,0,0,0,0,216,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,515,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28fb0c789fb5bb5515ca403c6b120ce595fa596b28c2b86b52b9e2342df4c7f8,0
0,0,7,0,0,1,0,0,0,0,5,0,7,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,66,0,0,24,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293d2928ef3c2fc2340bb248a391d0731fa36617a5bc64688bf07d5827f72912,0
0,0,0,0,0,6,0,0,0,60,13,0,29,0,2,11,6,15,0,0,0,0,0,1089,0,47,0,11,0,0,0,0,0,729,0,0,34,0,0,0,1,8,3875,0,0,102,0,0,1,0,9,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2972f501fdc04c5a0792d0c917c0917b37de6bb2739c33a2d37d5bef4b8e6295,0
0,0,28,48,0,6,0,0,0,0,7,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,232,0,0,53,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2a23b01d1a2d2fcbac2807d90e78c43cb53d0cbad80efa499868aebac62f2790,0
0,0,0,0,0,17,0,0,0,0,1,0,12,0,0,2,0,0,0,0,0,0,0,13,0,0,0,12,0,0,0,0,0,46,0,0,0,0,0,0,0,0,250,0,0,72,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2a27dd35796114bfd515c9d1c9765f2c965e190e778f8c8aabcbee1b12613fb2,0
0,0,7,0,0,1,0,0,0,0,5,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,66,0,0,56,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2a67293b3ec8873851d4262cbdfe2cdf47758441587e4b89e903aa40c198d8ca,0
0,23,627,55,0,150,0,0,0,113,211,88,134,0,14,257,36,42,0,0,0,0,0,1438,0,85,0,9,0,0,48,0,0,661,0,0,31,0,0,0,34,7,7336,132,0,358,0,1,4,0,47,16,0,2,6,24,13,0,0,32,0,0,55,0,0,10,0,0,22,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,35,0,1,0,0,0,0,7,5,0,2,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,0,0,0,0,0,0,0,0,2aa079fab953ddbc8251c59df4d994350c093f2d68b02cdfd182ce476bdf5c1e,0
13,0,1892,409,4,760,0,0,0,129,891,221,461,0,86,20409,0,253,0,3,0,0,0,5129,0,235,2,9,0,8,232,0,96,741,0,0,30,0,7,0,250,0,14756,169,0,1556,44,15,2,1,133,3,0,3,6,148,92,0,0,6,0,0,487,0,0,33,0,0,85,22,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,69,7,0,0,0,0,0,0,0,0,1082,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,42,0,10,0,0,0,0,43,91,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,6,0,0,42,0,0,0,0,27,0,0,0,0,0,2abb4e7e63b743dc0917068a0277234ef8757d1764ff24342e163dc6a5d31a03,0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,14,0,32,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,106,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2b1ab2e0a6ede7c3156a2c643dec66d0c9df611946df5862e997c66211cfebf6,0
0,0,1,0,0,11,0,0,0,16,2,0,23,0,0,11,0,10,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,1,0,793,0,0,56,0,0,0,0,38,0,0,0,0,0,1,0,0,45,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2b37c967b6646ed31cd57a227d70ffc0cbc18f3d0ef0c2be6141c5807f963be9,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,0,0,11,0,0,2,0,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2b9ec1a85804e3f8245e4937c10b9a76cd5033d17e1d343b2830d67f8f3ec111,0
