android.provider,java.security.cert,android.view,android.graphics,java.nio.channels,android.util,android.bluetooth,android.gesture,android.service.dreams,java.net,android.widget,java.util.concurrent,android.app,java.sql,android.media,android.os,javax.net.ssl,android.net,android.nfc,android.view.inputmethod,android.media.midi,javax.security.auth,javax.xml.datatype,java.util,android,android.database,android.text.style,android.telephony,android.hardware.fingerprint,android.print,android.graphics.drawable,dalvik.bytecode,android.preference,java.io,android.test.suitebuilder.annotation,android.net.wifi.p2p,java.security,android.renderscript,android.speech.tts,android.security.keystore,android.text,java.nio.charset,java.lang,android.view.accessibility,android.media.audiofx,android.content,android.media.session,android.animation,javax.crypto.spec,java.security.spec,java.lang.reflect,javax.crypto,android.hardware,android.text.method,android.accessibilityservice,android.webkit,android.content.pm,android.telecom,android.service.restrictions,java.util.zip,android.app.backup,android.net.nsd,android.content.res,android.net.wifi.p2p.nsd,javax.xml.transform,android.location,android.service.voice,android.net.wifi,android.view.animation,java.math,android.drm,javax.xml.transform.sax,java.util.logging,android.media.effect,android.graphics.pdf,android.speech,java.text,org.xml.sax.helpers,org.w3c.dom,android.hardware.usb,android.nfc.cardemulation,javax.sql,java.awt.font,android.service.wallpaper,java.security.interfaces,javax.xml.transform.stream,android.media.projection,android.media.browse,java.util.concurrent.locks,android.accounts,java.util.jar,java.security.acl,android.text.format,android.bluetooth.le,android.test,dalvik.annotation,android.app.job,android.opengl,org.json,android.transition,javax.xml.namespace,android.hardware.input,android.hardware.camera2,android.net.http,javax.xml.validation,javax.microedition.khronos.opengles,junit.framework,org.xml.sax,com.android.internal.util,android.service.carrier,android.media.tv,android.inputmethodservice,android.sax,org.w3c.dom.ls,android.security,javax.xml.xpath,org.xml.sax.ext,android.hardware.display,junit.runner,android.graphics.drawable.shapes,java.util.concurrent.atomic,android.view.textservice,dalvik.system,org.apache.http.conn.ssl,android.telephony.cdma,javax.xml.parsers,android.app.usage,java.nio,java.lang.ref,javax.security.auth.callback,javax.net,android.nfc.tech,javax.crypto.interfaces,android.annotation,android.database.sqlite,android.printservice,javax.microedition.khronos.egl,android.net.sip,java.util.prefs,android.os.storage,java.lang.annotation,javax.security.cert,android.system,android.app.assist,android.text.util,java.nio.charset.spi,android.test.mock,android.app.admin,android.service.notification,android.print.pdf,android.telephony.gsm,android.net.rtp,javax.xml.transform.dom,android.service.chooser,java.beans,javax.security.auth.login,android.hardware.camera2.params,org.apache.http.params,android.appwidget,android.test.suitebuilder,java.util.regex,android.service.media,javax.security.auth.x500,android.mtp,javax.xml,org.xmlpull.v1,java.nio.channels.spi,org.apache.http.conn.scheme,android.service.textservice,org.apache.http.conn,org.xmlpull.v1.sax2,mw_name,label
9.0,0.0,893.0,195.0,0.0,260.0,0.0,0.0,0.0,6.0,282.0,17.0,172.0,2.0,53.0,447.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,751.0,0.0,125.0,0.0,10.0,0.0,8.0,41.0,0.0,0.0,452.0,0.0,0.0,0.0,0.0,7.0,0.0,40.0,0.0,3278.0,146.0,0.0,452.0,29.0,3.0,0.0,0.0,35.0,0.0,0.0,2.0,6.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,64.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0876353050ee674e29fab37a0e8f60483d463787b2e4bc963541c6dd39aa0ea5,1
0.0,0.0,690.0,52.0,0.0,241.0,0.0,0.0,0.0,2.0,92.0,0.0,42.0,0.0,22.0,280.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,107.0,0.0,16.0,0.0,0.0,21.0,0.0,8.0,418.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,2245.0,31.0,0.0,181.0,0.0,1.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08997b5e6b64e2bc9aa146419d15abd084499c55442adbeb281efc08801696d5,1
0.0,0.0,57.0,4.0,0.0,32.0,0.0,0.0,0.0,0.0,141.0,3.0,76.0,0.0,4.0,61.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,119.0,0.0,13.0,0.0,33.0,0.0,0.0,5.0,0.0,0.0,65.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,1692.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08cbed6791055e8aad5f7dd8fd51c090764bb46e79bde613c71fb470cf2371e2,1
0.0,3.0,22.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,16.0,2.0,42.0,0.0,2.0,67.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,63.0,0.0,12.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,1.0,701.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08cc81ab600990c28d51d66443785627dbe31450f1cf7a049ffd6de36240f8cb,1
0.0,0.0,487.0,26.0,0.0,106.0,0.0,0.0,0.0,9.0,114.0,0.0,73.0,0.0,8.0,181.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,397.0,0.0,41.0,0.0,12.0,0.0,0.0,21.0,0.0,0.0,336.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,1545.0,1.0,0.0,125.0,0.0,1.0,6.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09014102a3d119f18e81e62fe424e3967816427729ba2c0875b31bbcc6ba13d4,1
0.0,2.0,187.0,244.0,0.0,7.0,0.0,0.0,0.0,276.0,237.0,5.0,51.0,0.0,42.0,110.0,94.0,44.0,0.0,4.0,0.0,0.0,0.0,613.0,0.0,93.0,0.0,19.0,0.0,0.0,35.0,0.0,0.0,655.0,0.0,0.0,15.0,0.0,0.0,0.0,11.0,0.0,3167.0,0.0,0.0,253.0,0.0,0.0,7.0,0.0,64.0,15.0,0.0,5.0,0.0,9.0,14.0,0.0,0.0,21.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,68.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,090ae4792863f30c1f4e5940d8755326e88525149a73e57122b97f8f37309728,1
0.0,0.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,14.0,20.0,0.0,27.0,0.0,1.0,18.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,31.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,298.0,2.0,0.0,104.0,0.0,0.0,6.0,0.0,1.0,15.0,0.0,0.0,1.0,46.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,094923d103ddc60217101efaf7b0dc677ee998f1dece2df0521e0203a546e69b,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,097197a64c7a7d5bc807277957e338b9caee3f9180f6d572183566a4d794fa55,1
0.0,0.0,5.0,36.0,0.0,4.0,0.0,0.0,0.0,13.0,17.0,13.0,17.0,0.0,7.0,82.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,31.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,844.0,0.0,0.0,128.0,0.0,0.0,2.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,097ed0b72fc31e443978eeb6165c0306ce505d9ef27b8881f854e0d4f6dd96c2,1
0.0,0.0,19.0,1.0,0.0,4.0,0.0,0.0,0.0,53.0,7.0,36.0,162.0,0.0,2.0,50.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,18.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,827.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,76523.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09af14a7ff28b6e66fc6ac5738b0ec145b08180f5207c65d53cf9434a39b7500,1
9.0,0.0,887.0,195.0,0.0,225.0,0.0,0.0,0.0,6.0,260.0,16.0,162.0,0.0,51.0,445.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,747.0,0.0,117.0,0.0,10.0,0.0,8.0,41.0,0.0,0.0,452.0,0.0,0.0,0.0,0.0,7.0,0.0,28.0,0.0,3039.0,146.0,0.0,374.0,29.0,3.0,0.0,0.0,35.0,0.0,0.0,2.0,6.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,54.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09b4782fed0362530628566cff5cc4bdc6fd773ac80ccf38ef05494bc2013d8a,1
0.0,0.0,782.0,101.0,0.0,179.0,0.0,0.0,0.0,0.0,227.0,16.0,119.0,0.0,14.0,333.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,41.0,0.0,0.0,0.0,8.0,24.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2261.0,138.0,0.0,213.0,0.0,2.0,0.0,0.0,34.0,0.0,0.0,2.0,6.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09c6a767a61e7c163436755d79006594ca03d11a9edc11424ecac97ac2f32427,1
0.0,0.0,238.0,341.0,0.0,9.0,0.0,0.0,0.0,71.0,424.0,22.0,95.0,0.0,41.0,204.0,0.0,45.0,0.0,4.0,0.0,0.0,0.0,654.0,0.0,85.0,0.0,8.0,0.0,0.0,46.0,0.0,0.0,582.0,0.0,0.0,8.0,0.0,0.0,0.0,15.0,5.0,2446.0,0.0,0.0,245.0,0.0,0.0,4.0,0.0,58.0,6.0,0.0,5.0,0.0,115.0,20.0,0.0,0.0,21.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,72.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09d58bdcfa7d3af2ec159f4112c10cd072744e8fbb68afe38e93a1a9332778c5,1
9.0,12.0,1232.0,294.0,0.0,366.0,0.0,0.0,0.0,108.0,406.0,63.0,142.0,0.0,69.0,1310.0,25.0,34.0,0.0,0.0,0.0,0.0,0.0,1545.0,0.0,114.0,0.0,8.0,3.0,10.0,105.0,0.0,0.0,725.0,0.0,0.0,15.0,0.0,7.0,0.0,59.0,13.0,6856.0,202.0,0.0,411.0,47.0,13.0,0.0,0.0,87.0,0.0,0.0,2.0,6.0,6.0,17.0,0.0,0.0,50.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,1.0,79.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,49.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,1.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,09db0a56589ff193c9b8d933889116062b3db14c2027a6988bf037e3b132db6c,1
2.0,0.0,27.0,6.0,0.0,3.0,0.0,0.0,0.0,45.0,2.0,11.0,64.0,0.0,10.0,32.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,51.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2924.0,40.0,0.0,185.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,4.0,74.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09fa4c231baa3d511e8c6a3aae4224b2500b79302fa6523e7e0bfa63634f82af,1
0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,60.0,5.0,0.0,22.0,0.0,1.0,17.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,1117.0,0.0,204.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,725.0,0.0,0.0,37.0,0.0,0.0,0.0,52.0,8.0,4217.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0a077171ae1a9c7e9b36965c7fa9b89a2d1b42c7a98f0bf319ac0545fee175c7,1
0.0,0.0,2.0,6.0,0.0,54.0,0.0,0.0,0.0,10.0,1.0,0.0,31.0,0.0,4.0,26.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,105.0,0.0,14.0,0.0,0.0,0.0,0.0,9.0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,742.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0a5eaa2954148a4f6a1e927cea16cd0f16c6fbc08c5adb80a37b995895c98417,1
